date,value,keyword,Genre
2010-07-01,0.33,adventure movies,Adventure
2010-08-01,0.31,adventure movies,Adventure
2010-09-01,0.29,adventure movies,Adventure
2010-10-01,0.32,adventure movies,Adventure
2010-11-01,0.31,adventure movies,Adventure
2010-12-01,0.37,adventure movies,Adventure
2011-01-01,0.39,adventure movies,Adventure
2011-02-01,0.33,adventure movies,Adventure
2011-03-01,0.32,adventure movies,Adventure
2011-04-01,0.4,adventure movies,Adventure
2011-05-01,0.37,adventure movies,Adventure
2011-06-01,0.39,adventure movies,Adventure
2011-07-01,0.4,adventure movies,Adventure
2011-08-01,0.39,adventure movies,Adventure
2011-09-01,0.37,adventure movies,Adventure
2011-10-01,0.45,adventure movies,Adventure
2011-11-01,0.41,adventure movies,Adventure
2011-12-01,0.45,adventure movies,Adventure
2012-01-01,0.4,adventure movies,Adventure
2012-02-01,0.38,adventure movies,Adventure
2012-03-01,0.37,adventure movies,Adventure
2012-04-01,0.4,adventure movies,Adventure
2012-05-01,0.39,adventure movies,Adventure
2012-06-01,0.41,adventure movies,Adventure
2012-07-01,0.44,adventure movies,Adventure
2012-08-01,0.39,adventure movies,Adventure
2012-09-01,0.4,adventure movies,Adventure
2012-10-01,0.39,adventure movies,Adventure
2012-11-01,0.41,adventure movies,Adventure
2012-12-01,0.45,adventure movies,Adventure
2013-01-01,0.45,adventure movies,Adventure
2013-02-01,0.45,adventure movies,Adventure
2013-03-01,0.48,adventure movies,Adventure
2013-04-01,0.49,adventure movies,Adventure
2013-05-01,0.46,adventure movies,Adventure
2013-06-01,0.52,adventure movies,Adventure
2013-07-01,0.53,adventure movies,Adventure
2013-08-01,0.56,adventure movies,Adventure
2013-09-01,0.5,adventure movies,Adventure
2013-10-01,0.48,adventure movies,Adventure
2013-11-01,0.59,adventure movies,Adventure
2013-12-01,0.66,adventure movies,Adventure
2014-01-01,0.63,adventure movies,Adventure
2014-02-01,0.62,adventure movies,Adventure
2014-03-01,0.58,adventure movies,Adventure
2014-04-01,0.6,adventure movies,Adventure
2014-05-01,0.58,adventure movies,Adventure
2014-06-01,0.56,adventure movies,Adventure
2014-07-01,0.6,adventure movies,Adventure
2014-08-01,0.62,adventure movies,Adventure
2014-09-01,0.5,adventure movies,Adventure
2014-10-01,0.56,adventure movies,Adventure
2014-11-01,0.56,adventure movies,Adventure
2014-12-01,0.63,adventure movies,Adventure
2015-01-01,0.65,adventure movies,Adventure
2015-02-01,0.56,adventure movies,Adventure
2015-03-01,0.58,adventure movies,Adventure
2015-04-01,0.6,adventure movies,Adventure
2015-05-01,0.61,adventure movies,Adventure
2015-06-01,0.62,adventure movies,Adventure
2015-07-01,0.67,adventure movies,Adventure
2015-08-01,0.67,adventure movies,Adventure
2015-09-01,0.63,adventure movies,Adventure
2015-10-01,0.59,adventure movies,Adventure
2015-11-01,0.62,adventure movies,Adventure
2015-12-01,0.76,adventure movies,Adventure
2016-01-01,0.76,adventure movies,Adventure
2016-02-01,0.65,adventure movies,Adventure
2016-03-01,0.65,adventure movies,Adventure
2016-04-01,0.64,adventure movies,Adventure
2016-05-01,0.66,adventure movies,Adventure
2016-06-01,0.67,adventure movies,Adventure
2016-07-01,0.71,adventure movies,Adventure
2016-08-01,0.67,adventure movies,Adventure
2016-09-01,0.68,adventure movies,Adventure
2016-10-01,0.66,adventure movies,Adventure
2016-11-01,0.69,adventure movies,Adventure
2016-12-01,0.73,adventure movies,Adventure
2017-01-01,0.76,adventure movies,Adventure
2017-02-01,0.68,adventure movies,Adventure
2017-03-01,0.7,adventure movies,Adventure
2017-04-01,0.69,adventure movies,Adventure
2017-05-01,0.7,adventure movies,Adventure
2017-06-01,0.7,adventure movies,Adventure
2017-07-01,0.79,adventure movies,Adventure
2017-08-01,0.71,adventure movies,Adventure
2017-09-01,0.59,adventure movies,Adventure
2017-10-01,0.6,adventure movies,Adventure
2017-11-01,0.64,adventure movies,Adventure
2017-12-01,0.72,adventure movies,Adventure
2018-01-01,0.76,adventure movies,Adventure
2018-02-01,0.64,adventure movies,Adventure
2018-03-01,0.66,adventure movies,Adventure
2018-04-01,0.62,adventure movies,Adventure
2018-05-01,0.6,adventure movies,Adventure
2018-06-01,0.61,adventure movies,Adventure
2018-07-01,0.63,adventure movies,Adventure
2018-08-01,0.59,adventure movies,Adventure
2018-09-01,0.53,adventure movies,Adventure
2018-10-01,0.5,adventure movies,Adventure
2018-11-01,0.54,adventure movies,Adventure
2018-12-01,0.56,adventure movies,Adventure
2019-01-01,0.55,adventure movies,Adventure
2019-02-01,0.49,adventure movies,Adventure
2019-03-01,0.47,adventure movies,Adventure
2019-04-01,0.55,adventure movies,Adventure
2019-05-01,0.51,adventure movies,Adventure
2019-06-01,0.53,adventure movies,Adventure
2019-07-01,0.57,adventure movies,Adventure
2019-08-01,0.52,adventure movies,Adventure
2019-09-01,0.49,adventure movies,Adventure
2019-10-01,0.44,adventure movies,Adventure
2019-11-01,0.48,adventure movies,Adventure
2019-12-01,0.52,adventure movies,Adventure
2020-01-01,0.48,adventure movies,Adventure
2020-02-01,0.48,adventure movies,Adventure
2020-03-01,0.72,adventure movies,Adventure
2020-04-01,1.0,adventure movies,Adventure
2020-05-01,0.8,adventure movies,Adventure
2020-06-01,0.65,adventure movies,Adventure
2020-07-01,0.65,adventure movies,Adventure
2020-08-01,0.63,adventure movies,Adventure
2020-09-01,0.57,adventure movies,Adventure
2020-10-01,0.55,adventure movies,Adventure
2020-11-01,0.52,adventure movies,Adventure
2020-12-01,0.58,adventure movies,Adventure
2021-01-01,0.57,adventure movies,Adventure
2021-02-01,0.55,adventure movies,Adventure
2021-03-01,0.52,adventure movies,Adventure
2021-04-01,0.52,adventure movies,Adventure
2021-05-01,0.66,adventure movies,Adventure
2021-06-01,0.56,adventure movies,Adventure
2021-07-01,0.55,adventure movies,Adventure
2021-08-01,0.56,adventure movies,Adventure
2021-09-01,0.45,adventure movies,Adventure
2021-10-01,0.43,adventure movies,Adventure
2021-11-01,0.4,adventure movies,Adventure
2021-12-01,0.48,adventure movies,Adventure
2022-01-01,0.62,adventure movies,Adventure
2022-02-01,0.56,adventure movies,Adventure
2022-03-01,0.53,adventure movies,Adventure
2022-04-01,0.59,adventure movies,Adventure
2022-05-01,0.56,adventure movies,Adventure
2022-06-01,0.58,adventure movies,Adventure
2022-07-01,0.63,adventure movies,Adventure
2022-08-01,0.58,adventure movies,Adventure
2022-09-01,0.54,adventure movies,Adventure
2022-10-01,0.53,adventure movies,Adventure
2022-11-01,0.49,adventure movies,Adventure
2022-12-01,0.57,adventure movies,Adventure
2023-01-01,0.56,adventure movies,Adventure
2023-02-01,0.54,adventure movies,Adventure
2023-03-01,0.53,adventure movies,Adventure
2023-04-01,0.58,adventure movies,Adventure
2023-05-01,0.58,adventure movies,Adventure
2023-06-01,0.59,adventure movies,Adventure
2023-07-01,0.63,adventure movies,Adventure
2023-08-01,0.56,adventure movies,Adventure
2023-09-01,0.57,adventure movies,Adventure
2023-10-01,0.53,adventure movies,Adventure
2023-11-01,0.51,adventure movies,Adventure
2023-12-01,0.58,adventure movies,Adventure
2024-01-01,0.59,adventure movies,Adventure
2024-02-01,0.54,adventure movies,Adventure
2024-03-01,0.54,adventure movies,Adventure
2024-04-01,0.5,adventure movies,Adventure
2024-05-01,0.57,adventure movies,Adventure
2024-06-01,0.56,adventure movies,Adventure
2024-07-01,0.55,adventure movies,Adventure
2024-08-01,0.55,adventure movies,Adventure
2024-09-01,0.51,adventure movies,Adventure
2024-10-01,0.48,adventure movies,Adventure
2004-01-01,0.02,thriller movies,Thriller
2004-02-01,0.02,thriller movies,Thriller
2004-03-01,0.03,thriller movies,Thriller
2004-04-01,0.03,thriller movies,Thriller
2004-05-01,0.02,thriller movies,Thriller
2004-06-01,0.03,thriller movies,Thriller
2004-07-01,0.02,thriller movies,Thriller
2004-08-01,0.02,thriller movies,Thriller
2004-09-01,0.03,thriller movies,Thriller
2004-10-01,0.04,thriller movies,Thriller
2004-11-01,0.03,thriller movies,Thriller
2004-12-01,0.03,thriller movies,Thriller
2005-01-01,0.03,thriller movies,Thriller
2005-02-01,0.03,thriller movies,Thriller
2005-03-01,0.03,thriller movies,Thriller
2005-04-01,0.03,thriller movies,Thriller
2005-05-01,0.04,thriller movies,Thriller
2005-06-01,0.03,thriller movies,Thriller
2005-07-01,0.03,thriller movies,Thriller
2005-08-01,0.03,thriller movies,Thriller
2005-09-01,0.03,thriller movies,Thriller
2005-10-01,0.04,thriller movies,Thriller
2005-11-01,0.03,thriller movies,Thriller
2005-12-01,0.04,thriller movies,Thriller
2006-01-01,0.03,thriller movies,Thriller
2006-02-01,0.03,thriller movies,Thriller
2006-03-01,0.03,thriller movies,Thriller
2006-04-01,0.03,thriller movies,Thriller
2006-05-01,0.03,thriller movies,Thriller
2006-06-01,0.03,thriller movies,Thriller
2006-07-01,0.03,thriller movies,Thriller
2006-08-01,0.03,thriller movies,Thriller
2006-09-01,0.03,thriller movies,Thriller
2006-10-01,0.04,thriller movies,Thriller
2006-11-01,0.02,thriller movies,Thriller
2006-12-01,0.03,thriller movies,Thriller
2007-01-01,0.03,thriller movies,Thriller
2007-02-01,0.02,thriller movies,Thriller
2007-03-01,0.03,thriller movies,Thriller
2007-04-01,0.03,thriller movies,Thriller
2007-05-01,0.03,thriller movies,Thriller
2007-06-01,0.03,thriller movies,Thriller
2007-07-01,0.04,thriller movies,Thriller
2007-08-01,0.04,thriller movies,Thriller
2007-09-01,0.04,thriller movies,Thriller
2007-10-01,0.04,thriller movies,Thriller
2007-11-01,0.04,thriller movies,Thriller
2007-12-01,0.04,thriller movies,Thriller
2008-01-01,0.04,thriller movies,Thriller
2008-02-01,0.04,thriller movies,Thriller
2008-03-01,0.05,thriller movies,Thriller
2008-04-01,0.04,thriller movies,Thriller
2008-05-01,0.05,thriller movies,Thriller
2008-06-01,0.05,thriller movies,Thriller
2008-07-01,0.05,thriller movies,Thriller
2008-08-01,0.06,thriller movies,Thriller
2008-09-01,0.06,thriller movies,Thriller
2008-10-01,0.07,thriller movies,Thriller
2008-11-01,0.06,thriller movies,Thriller
2008-12-01,0.07,thriller movies,Thriller
2009-01-01,0.07,thriller movies,Thriller
2009-02-01,0.06,thriller movies,Thriller
2009-03-01,0.07,thriller movies,Thriller
2009-04-01,0.08,thriller movies,Thriller
2009-05-01,0.09,thriller movies,Thriller
2009-06-01,0.1,thriller movies,Thriller
2009-07-01,0.11,thriller movies,Thriller
2009-08-01,0.11,thriller movies,Thriller
2009-09-01,0.1,thriller movies,Thriller
2009-10-01,0.11,thriller movies,Thriller
2009-11-01,0.11,thriller movies,Thriller
2009-12-01,0.12,thriller movies,Thriller
2010-01-01,0.12,thriller movies,Thriller
2010-02-01,0.12,thriller movies,Thriller
2010-03-01,0.11,thriller movies,Thriller
2010-04-01,0.12,thriller movies,Thriller
2010-05-01,0.13,thriller movies,Thriller
2010-06-01,0.14,thriller movies,Thriller
2010-07-01,0.15,thriller movies,Thriller
2010-08-01,0.15,thriller movies,Thriller
2010-09-01,0.14,thriller movies,Thriller
2010-10-01,0.15,thriller movies,Thriller
2010-11-01,0.14,thriller movies,Thriller
2010-12-01,0.15,thriller movies,Thriller
2011-01-01,0.17,thriller movies,Thriller
2011-02-01,0.16,thriller movies,Thriller
2011-03-01,0.14,thriller movies,Thriller
2011-04-01,0.17,thriller movies,Thriller
2011-05-01,0.16,thriller movies,Thriller
2011-06-01,0.15,thriller movies,Thriller
2011-07-01,0.17,thriller movies,Thriller
2011-08-01,0.17,thriller movies,Thriller
2011-09-01,0.17,thriller movies,Thriller
2011-10-01,0.17,thriller movies,Thriller
2011-11-01,0.16,thriller movies,Thriller
2011-12-01,0.17,thriller movies,Thriller
2012-01-01,0.19,thriller movies,Thriller
2012-02-01,0.16,thriller movies,Thriller
2012-03-01,0.15,thriller movies,Thriller
2012-04-01,0.17,thriller movies,Thriller
2012-05-01,0.15,thriller movies,Thriller
2012-06-01,0.16,thriller movies,Thriller
2012-07-01,0.19,thriller movies,Thriller
2012-08-01,0.19,thriller movies,Thriller
2012-09-01,0.19,thriller movies,Thriller
2012-10-01,0.2,thriller movies,Thriller
2012-11-01,0.17,thriller movies,Thriller
2012-12-01,0.22,thriller movies,Thriller
2013-01-01,0.21,thriller movies,Thriller
2013-02-01,0.21,thriller movies,Thriller
2013-03-01,0.22,thriller movies,Thriller
2013-04-01,0.2,thriller movies,Thriller
2013-05-01,0.2,thriller movies,Thriller
2013-06-01,0.24,thriller movies,Thriller
2013-07-01,0.24,thriller movies,Thriller
2013-08-01,0.26,thriller movies,Thriller
2013-09-01,0.24,thriller movies,Thriller
2013-10-01,0.25,thriller movies,Thriller
2013-11-01,0.26,thriller movies,Thriller
2013-12-01,0.28,thriller movies,Thriller
2014-01-01,0.28,thriller movies,Thriller
2014-02-01,0.26,thriller movies,Thriller
2014-03-01,0.25,thriller movies,Thriller
2014-04-01,0.27,thriller movies,Thriller
2014-05-01,0.26,thriller movies,Thriller
2014-06-01,0.26,thriller movies,Thriller
2014-07-01,0.3,thriller movies,Thriller
2014-08-01,0.3,thriller movies,Thriller
2014-09-01,0.29,thriller movies,Thriller
2014-10-01,0.29,thriller movies,Thriller
2014-11-01,0.28,thriller movies,Thriller
2014-12-01,0.29,thriller movies,Thriller
2015-01-01,0.3,thriller movies,Thriller
2015-02-01,0.27,thriller movies,Thriller
2015-03-01,0.26,thriller movies,Thriller
2015-04-01,0.26,thriller movies,Thriller
2015-05-01,0.27,thriller movies,Thriller
2015-06-01,0.26,thriller movies,Thriller
2015-07-01,0.29,thriller movies,Thriller
2015-08-01,0.32,thriller movies,Thriller
2015-09-01,0.3,thriller movies,Thriller
2015-10-01,0.29,thriller movies,Thriller
2015-11-01,0.29,thriller movies,Thriller
2015-12-01,0.34,thriller movies,Thriller
2016-01-01,0.29,thriller movies,Thriller
2016-02-01,0.26,thriller movies,Thriller
2016-03-01,0.29,thriller movies,Thriller
2016-04-01,0.27,thriller movies,Thriller
2016-05-01,0.3,thriller movies,Thriller
2016-06-01,0.3,thriller movies,Thriller
2016-07-01,0.33,thriller movies,Thriller
2016-08-01,0.29,thriller movies,Thriller
2016-09-01,0.3,thriller movies,Thriller
2016-10-01,0.33,thriller movies,Thriller
2016-11-01,0.33,thriller movies,Thriller
2016-12-01,0.38,thriller movies,Thriller
2017-01-01,0.41,thriller movies,Thriller
2017-02-01,0.39,thriller movies,Thriller
2017-03-01,0.38,thriller movies,Thriller
2017-04-01,0.4,thriller movies,Thriller
2017-05-01,0.37,thriller movies,Thriller
2017-06-01,0.4,thriller movies,Thriller
2017-07-01,0.43,thriller movies,Thriller
2017-08-01,0.41,thriller movies,Thriller
2017-09-01,0.38,thriller movies,Thriller
2017-10-01,0.39,thriller movies,Thriller
2017-11-01,0.37,thriller movies,Thriller
2017-12-01,0.39,thriller movies,Thriller
2018-01-01,0.39,thriller movies,Thriller
2018-02-01,0.36,thriller movies,Thriller
2018-03-01,0.38,thriller movies,Thriller
2018-04-01,0.36,thriller movies,Thriller
2018-05-01,0.34,thriller movies,Thriller
2018-06-01,0.37,thriller movies,Thriller
2018-07-01,0.38,thriller movies,Thriller
2018-08-01,0.37,thriller movies,Thriller
2018-09-01,0.35,thriller movies,Thriller
2018-10-01,0.36,thriller movies,Thriller
2018-11-01,0.36,thriller movies,Thriller
2018-12-01,0.39,thriller movies,Thriller
2019-01-01,0.4,thriller movies,Thriller
2019-02-01,0.36,thriller movies,Thriller
2019-03-01,0.35,thriller movies,Thriller
2019-04-01,0.35,thriller movies,Thriller
2019-05-01,0.35,thriller movies,Thriller
2019-06-01,0.4,thriller movies,Thriller
2019-07-01,0.41,thriller movies,Thriller
2019-08-01,0.43,thriller movies,Thriller
2019-09-01,0.39,thriller movies,Thriller
2019-10-01,0.38,thriller movies,Thriller
2019-11-01,0.37,thriller movies,Thriller
2019-12-01,0.4,thriller movies,Thriller
2020-01-01,0.41,thriller movies,Thriller
2020-02-01,0.39,thriller movies,Thriller
2020-03-01,0.67,thriller movies,Thriller
2020-04-01,1.0,thriller movies,Thriller
2020-05-01,0.87,thriller movies,Thriller
2020-06-01,0.68,thriller movies,Thriller
2020-07-01,0.69,thriller movies,Thriller
2020-08-01,0.62,thriller movies,Thriller
2020-09-01,0.52,thriller movies,Thriller
2020-10-01,0.5,thriller movies,Thriller
2020-11-01,0.47,thriller movies,Thriller
2020-12-01,0.52,thriller movies,Thriller
2021-01-01,0.56,thriller movies,Thriller
2021-02-01,0.56,thriller movies,Thriller
2021-03-01,0.48,thriller movies,Thriller
2021-04-01,0.52,thriller movies,Thriller
2021-05-01,0.78,thriller movies,Thriller
2021-06-01,0.61,thriller movies,Thriller
2021-07-01,0.57,thriller movies,Thriller
2021-08-01,0.54,thriller movies,Thriller
2021-09-01,0.43,thriller movies,Thriller
2021-10-01,0.41,thriller movies,Thriller
2021-11-01,0.38,thriller movies,Thriller
2021-12-01,0.41,thriller movies,Thriller
2022-01-01,0.61,thriller movies,Thriller
2022-02-01,0.54,thriller movies,Thriller
2022-03-01,0.5,thriller movies,Thriller
2022-04-01,0.49,thriller movies,Thriller
2022-05-01,0.48,thriller movies,Thriller
2022-06-01,0.53,thriller movies,Thriller
2022-07-01,0.55,thriller movies,Thriller
2022-08-01,0.57,thriller movies,Thriller
2022-09-01,0.58,thriller movies,Thriller
2022-10-01,0.58,thriller movies,Thriller
2022-11-01,0.49,thriller movies,Thriller
2022-12-01,0.58,thriller movies,Thriller
2023-01-01,0.61,thriller movies,Thriller
2023-02-01,0.53,thriller movies,Thriller
2023-03-01,0.56,thriller movies,Thriller
2023-04-01,0.59,thriller movies,Thriller
2023-05-01,0.56,thriller movies,Thriller
2023-06-01,0.65,thriller movies,Thriller
2023-07-01,0.66,thriller movies,Thriller
2023-08-01,0.58,thriller movies,Thriller
2023-09-01,0.57,thriller movies,Thriller
2023-10-01,0.55,thriller movies,Thriller
2023-11-01,0.53,thriller movies,Thriller
2023-12-01,0.64,thriller movies,Thriller
2024-01-01,0.62,thriller movies,Thriller
2024-02-01,0.55,thriller movies,Thriller
2024-03-01,0.56,thriller movies,Thriller
2024-04-01,0.52,thriller movies,Thriller
2024-05-01,0.6,thriller movies,Thriller
2024-06-01,0.63,thriller movies,Thriller
2024-07-01,0.64,thriller movies,Thriller
2024-08-01,0.66,thriller movies,Thriller
2024-09-01,0.62,thriller movies,Thriller
2024-10-01,0.64,thriller movies,Thriller
2004-01-01,0.15,horror movies,Horror
2004-02-01,0.13,horror movies,Horror
2004-03-01,0.14,horror movies,Horror
2004-04-01,0.13,horror movies,Horror
2004-05-01,0.11,horror movies,Horror
2004-06-01,0.12,horror movies,Horror
2004-07-01,0.15,horror movies,Horror
2004-08-01,0.13,horror movies,Horror
2004-09-01,0.13,horror movies,Horror
2004-10-01,0.23,horror movies,Horror
2004-11-01,0.15,horror movies,Horror
2004-12-01,0.12,horror movies,Horror
2005-01-01,0.14,horror movies,Horror
2005-02-01,0.12,horror movies,Horror
2005-03-01,0.13,horror movies,Horror
2005-04-01,0.16,horror movies,Horror
2005-05-01,0.14,horror movies,Horror
2005-06-01,0.13,horror movies,Horror
2005-07-01,0.13,horror movies,Horror
2005-08-01,0.13,horror movies,Horror
2005-09-01,0.13,horror movies,Horror
2005-10-01,0.23,horror movies,Horror
2005-11-01,0.14,horror movies,Horror
2005-12-01,0.12,horror movies,Horror
2006-01-01,0.13,horror movies,Horror
2006-02-01,0.13,horror movies,Horror
2006-03-01,0.12,horror movies,Horror
2006-04-01,0.13,horror movies,Horror
2006-05-01,0.12,horror movies,Horror
2006-06-01,0.12,horror movies,Horror
2006-07-01,0.13,horror movies,Horror
2006-08-01,0.13,horror movies,Horror
2006-09-01,0.17,horror movies,Horror
2006-10-01,0.28,horror movies,Horror
2006-11-01,0.18,horror movies,Horror
2006-12-01,0.12,horror movies,Horror
2007-01-01,0.14,horror movies,Horror
2007-02-01,0.12,horror movies,Horror
2007-03-01,0.13,horror movies,Horror
2007-04-01,0.12,horror movies,Horror
2007-05-01,0.11,horror movies,Horror
2007-06-01,0.12,horror movies,Horror
2007-07-01,0.14,horror movies,Horror
2007-08-01,0.12,horror movies,Horror
2007-09-01,0.12,horror movies,Horror
2007-10-01,0.21,horror movies,Horror
2007-11-01,0.12,horror movies,Horror
2007-12-01,0.13,horror movies,Horror
2008-01-01,0.13,horror movies,Horror
2008-02-01,0.12,horror movies,Horror
2008-03-01,0.13,horror movies,Horror
2008-04-01,0.12,horror movies,Horror
2008-05-01,0.14,horror movies,Horror
2008-06-01,0.14,horror movies,Horror
2008-07-01,0.14,horror movies,Horror
2008-08-01,0.16,horror movies,Horror
2008-09-01,0.16,horror movies,Horror
2008-10-01,0.28,horror movies,Horror
2008-11-01,0.18,horror movies,Horror
2008-12-01,0.18,horror movies,Horror
2009-01-01,0.2,horror movies,Horror
2009-02-01,0.19,horror movies,Horror
2009-03-01,0.19,horror movies,Horror
2009-04-01,0.2,horror movies,Horror
2009-05-01,0.21,horror movies,Horror
2009-06-01,0.23,horror movies,Horror
2009-07-01,0.24,horror movies,Horror
2009-08-01,0.27,horror movies,Horror
2009-09-01,0.23,horror movies,Horror
2009-10-01,0.37,horror movies,Horror
2009-11-01,0.25,horror movies,Horror
2009-12-01,0.25,horror movies,Horror
2010-01-01,0.24,horror movies,Horror
2010-02-01,0.24,horror movies,Horror
2010-03-01,0.24,horror movies,Horror
2010-04-01,0.25,horror movies,Horror
2010-05-01,0.29,horror movies,Horror
2010-06-01,0.3,horror movies,Horror
2010-07-01,0.33,horror movies,Horror
2010-08-01,0.33,horror movies,Horror
2010-09-01,0.33,horror movies,Horror
2010-10-01,0.46,horror movies,Horror
2010-11-01,0.31,horror movies,Horror
2010-12-01,0.3,horror movies,Horror
2011-01-01,0.33,horror movies,Horror
2011-02-01,0.31,horror movies,Horror
2011-03-01,0.3,horror movies,Horror
2011-04-01,0.36,horror movies,Horror
2011-05-01,0.34,horror movies,Horror
2011-06-01,0.37,horror movies,Horror
2011-07-01,0.42,horror movies,Horror
2011-08-01,0.4,horror movies,Horror
2011-09-01,0.38,horror movies,Horror
2011-10-01,0.51,horror movies,Horror
2011-11-01,0.37,horror movies,Horror
2011-12-01,0.36,horror movies,Horror
2012-01-01,0.37,horror movies,Horror
2012-02-01,0.33,horror movies,Horror
2012-03-01,0.33,horror movies,Horror
2012-04-01,0.33,horror movies,Horror
2012-05-01,0.32,horror movies,Horror
2012-06-01,0.37,horror movies,Horror
2012-07-01,0.39,horror movies,Horror
2012-08-01,0.39,horror movies,Horror
2012-09-01,0.43,horror movies,Horror
2012-10-01,0.51,horror movies,Horror
2012-11-01,0.35,horror movies,Horror
2012-12-01,0.37,horror movies,Horror
2013-01-01,0.37,horror movies,Horror
2013-02-01,0.35,horror movies,Horror
2013-03-01,0.39,horror movies,Horror
2013-04-01,0.35,horror movies,Horror
2013-05-01,0.37,horror movies,Horror
2013-06-01,0.43,horror movies,Horror
2013-07-01,0.46,horror movies,Horror
2013-08-01,0.52,horror movies,Horror
2013-09-01,0.48,horror movies,Horror
2013-10-01,0.57,horror movies,Horror
2013-11-01,0.44,horror movies,Horror
2013-12-01,0.44,horror movies,Horror
2014-01-01,0.47,horror movies,Horror
2014-02-01,0.44,horror movies,Horror
2014-03-01,0.46,horror movies,Horror
2014-04-01,0.49,horror movies,Horror
2014-05-01,0.49,horror movies,Horror
2014-06-01,0.52,horror movies,Horror
2014-07-01,0.54,horror movies,Horror
2014-08-01,0.56,horror movies,Horror
2014-09-01,0.54,horror movies,Horror
2014-10-01,0.73,horror movies,Horror
2014-11-01,0.49,horror movies,Horror
2014-12-01,0.49,horror movies,Horror
2015-01-01,0.54,horror movies,Horror
2015-02-01,0.46,horror movies,Horror
2015-03-01,0.47,horror movies,Horror
2015-04-01,0.5,horror movies,Horror
2015-05-01,0.54,horror movies,Horror
2015-06-01,0.53,horror movies,Horror
2015-07-01,0.54,horror movies,Horror
2015-08-01,0.56,horror movies,Horror
2015-09-01,0.57,horror movies,Horror
2015-10-01,0.71,horror movies,Horror
2015-11-01,0.52,horror movies,Horror
2015-12-01,0.55,horror movies,Horror
2016-01-01,0.53,horror movies,Horror
2016-02-01,0.49,horror movies,Horror
2016-03-01,0.49,horror movies,Horror
2016-04-01,0.51,horror movies,Horror
2016-05-01,0.56,horror movies,Horror
2016-06-01,0.6,horror movies,Horror
2016-07-01,0.62,horror movies,Horror
2016-08-01,0.78,horror movies,Horror
2016-09-01,0.82,horror movies,Horror
2016-10-01,0.99,horror movies,Horror
2016-11-01,0.73,horror movies,Horror
2016-12-01,0.82,horror movies,Horror
2017-01-01,0.87,horror movies,Horror
2017-02-01,0.74,horror movies,Horror
2017-03-01,0.79,horror movies,Horror
2017-04-01,0.87,horror movies,Horror
2017-05-01,0.8,horror movies,Horror
2017-06-01,0.87,horror movies,Horror
2017-07-01,1.0,horror movies,Horror
2017-08-01,0.9,horror movies,Horror
2017-09-01,0.63,horror movies,Horror
2017-10-01,0.63,horror movies,Horror
2017-11-01,0.5,horror movies,Horror
2017-12-01,0.5,horror movies,Horror
2018-01-01,0.51,horror movies,Horror
2018-02-01,0.48,horror movies,Horror
2018-03-01,0.56,horror movies,Horror
2018-04-01,0.51,horror movies,Horror
2018-05-01,0.48,horror movies,Horror
2018-06-01,0.54,horror movies,Horror
2018-07-01,0.56,horror movies,Horror
2018-08-01,0.54,horror movies,Horror
2018-09-01,0.57,horror movies,Horror
2018-10-01,0.67,horror movies,Horror
2018-11-01,0.47,horror movies,Horror
2018-12-01,0.44,horror movies,Horror
2019-01-01,0.46,horror movies,Horror
2019-02-01,0.41,horror movies,Horror
2019-03-01,0.44,horror movies,Horror
2019-04-01,0.43,horror movies,Horror
2019-05-01,0.42,horror movies,Horror
2019-06-01,0.51,horror movies,Horror
2019-07-01,0.48,horror movies,Horror
2019-08-01,0.46,horror movies,Horror
2019-09-01,0.47,horror movies,Horror
2019-10-01,0.56,horror movies,Horror
2019-11-01,0.4,horror movies,Horror
2019-12-01,0.4,horror movies,Horror
2020-01-01,0.42,horror movies,Horror
2020-02-01,0.42,horror movies,Horror
2020-03-01,0.52,horror movies,Horror
2020-04-01,0.62,horror movies,Horror
2020-05-01,0.52,horror movies,Horror
2020-06-01,0.51,horror movies,Horror
2020-07-01,0.51,horror movies,Horror
2020-08-01,0.49,horror movies,Horror
2020-09-01,0.5,horror movies,Horror
2020-10-01,0.76,horror movies,Horror
2020-11-01,0.45,horror movies,Horror
2020-12-01,0.42,horror movies,Horror
2021-01-01,0.42,horror movies,Horror
2021-02-01,0.4,horror movies,Horror
2021-03-01,0.39,horror movies,Horror
2021-04-01,0.42,horror movies,Horror
2021-05-01,0.51,horror movies,Horror
2021-06-01,0.48,horror movies,Horror
2021-07-01,0.49,horror movies,Horror
2021-08-01,0.49,horror movies,Horror
2021-09-01,0.45,horror movies,Horror
2021-10-01,0.69,horror movies,Horror
2021-11-01,0.38,horror movies,Horror
2021-12-01,0.4,horror movies,Horror
2022-01-01,0.5,horror movies,Horror
2022-02-01,0.45,horror movies,Horror
2022-03-01,0.42,horror movies,Horror
2022-04-01,0.47,horror movies,Horror
2022-05-01,0.5,horror movies,Horror
2022-06-01,0.53,horror movies,Horror
2022-07-01,0.58,horror movies,Horror
2022-08-01,0.53,horror movies,Horror
2022-09-01,0.56,horror movies,Horror
2022-10-01,0.85,horror movies,Horror
2022-11-01,0.45,horror movies,Horror
2022-12-01,0.52,horror movies,Horror
2023-01-01,0.52,horror movies,Horror
2023-02-01,0.48,horror movies,Horror
2023-03-01,0.49,horror movies,Horror
2023-04-01,0.59,horror movies,Horror
2023-05-01,0.55,horror movies,Horror
2023-06-01,0.57,horror movies,Horror
2023-07-01,0.65,horror movies,Horror
